state,state_name,year,sce,shares,category,decile_pop,decile_gdp,decile_gdp_pc
HI,Hawaii,2050,SSP3,0.153044258,d9,149232.3986,12586706153,84342.98632
HI,Hawaii,2050,SSP3,0.373311997,d10,149232.3986,30702023526,205732.9629
IA,Iowa,2050,SSP3,0.019036601,d1,342749.698,3438114961,10030.97882
IA,Iowa,2050,SSP3,0.031673749,d2,342749.698,5720453473,16689.88625
IA,Iowa,2050,SSP3,0.04083171,d3,342749.698,7374431656,21515.50154
IA,Iowa,2050,SSP3,0.04995392,d4,342749.698,9021953011,26322.27851
IA,Iowa,2050,SSP3,0.059926314,d5,342749.698,10823022278,31577.04395
IA,Iowa,2050,SSP3,0.071831084,d6,342749.698,12973089290,37850.03857
IA,Iowa,2050,SSP3,0.087594153,d7,342749.698,15819986347,46156.09128
IA,Iowa,2050,SSP3,0.110789304,d8,342749.698,20009158336,58378.3398
IA,Iowa,2050,SSP3,0.153370157,d9,342749.698,27699494848,80815.51934
IA,Iowa,2050,SSP3,0.376702748,d10,342749.698,68034590508,198496.4273
ID,Idaho,2050,SSP3,0.018680436,d1,203713.612,1645544515,8077.734712
ID,Idaho,2050,SSP3,0.031214873,d2,203713.612,2749692943,13497.83609
ID,Idaho,2050,SSP3,0.040352125,d3,203713.612,3554586089,17448.93753
ID,Idaho,2050,SSP3,0.049483521,d4,203713.612,4358963385,21397.50674
ID,Idaho,2050,SSP3,0.059487804,d5,203713.612,5240232592,25723.52697
ID,Idaho,2050,SSP3,0.071449364,d6,203713.612,6293916748,30895.9067
ID,Idaho,2050,SSP3,0.08731115,d7,203713.612,7691168662,37754.80974
ID,Idaho,2050,SSP3,0.110681695,d8,203713.612,9749861089,47860.62647
ID,Idaho,2050,SSP3,0.153628151,d9,203713.612,13532979700,66431.39636
ID,Idaho,2050,SSP3,0.379440849,d10,203713.612,33424637825,164076.6049
IL,Illinois,2050,SSP3,0.014831243,d1,1178054.756,10761437335,9134.921172
IL,Illinois,2050,SSP3,0.026179755,d2,1178054.756,18995831495,16124.74411
IL,Illinois,2050,SSP3,0.035032428,d3,1178054.756,25419263822,21577.31946
IL,Illinois,2050,SSP3,0.044208465,d4,1178054.756,32077326613,27229.06252
IL,Illinois,2050,SSP3,0.054504302,d5,1178054.756,39547907784,33570.51748
IL,Illinois,2050,SSP3,0.067030569,d6,1178054.756,48636872031,41285.7482
IL,Illinois,2050,SSP3,0.083923938,d7,1178054.756,60894572338,51690.78263
IL,Illinois,2050,SSP3,0.109185226,d8,1178054.756,79223971150,67249.82071
IL,Illinois,2050,SSP3,0.156223566,d9,1178054.756,1.13E+11,96221.87167
IL,Illinois,2050,SSP3,0.410889143,d10,1178054.756,2.98E+11,253076.5582
IN,Indiana,2050,SSP3,0.017907883,d1,689699.27,5824933910,8445.614145
IN,Indiana,2050,SSP3,0.030216058,d2,689699.27,9828439290,14250.32578
IN,Indiana,2050,SSP3,0.039305607,d3,689699.27,12785015576,18537.08729
IN,Indiana,2050,SSP3,0.048454428,d4,689699.27,15760871386,22851.80233
IN,Indiana,2050,SSP3,0.058525451,d5,689699.27,19036693737,27601.44104
IN,Indiana,2050,SSP3,0.070607949,d6,689699.27,22966792695,33299.72017
IN,Indiana,2050,SSP3,0.086682246,d7,689699.27,28195312319,40880.58889
IN,Indiana,2050,SSP3,0.110433015,d8,689699.27,35920773767,52081.79177
IN,Indiana,2050,SSP3,0.154178937,d9,689699.27,50150099729,72712.99523
IN,Indiana,2050,SSP3,0.38546502,d10,689699.27,1.25E+11,181790.825
KS,Kansas,2050,SSP3,0.017440378,d1,333588.4179,3096843943,9283.427652
KS,Kansas,2050,SSP3,0.02960914,d2,333588.4179,5257620326,15760.79997
KS,Kansas,2050,SSP3,0.038667828,d3,333588.4179,6866148711,20582.69515
KS,Kansas,2050,SSP3,0.0478254,d4,333588.4179,8492235679,25457.2258
KS,Kansas,2050,SSP3,0.057935068,d5,333588.4179,10287383932,30838.55248
KS,Kansas,2050,SSP3,0.070089141,d6,333588.4179,12445552027,37308.10592
KS,Kansas,2050,SSP3,0.086290879,d7,333588.4179,15322453788,45932.21157
KS,Kansas,2050,SSP3,0.110271582,d8,333588.4179,19580646749,58697.02214
KS,Kansas,2050,SSP3,0.154505912,d9,333588.4179,27435225183,82242.739
KS,Kansas,2050,SSP3,0.389171449,d10,333588.4179,69104192842,207154.0531
KY,Kentucky,2050,SSP3,0.015207299,d1,473607.0174,3066454256,6474.680786
KY,Kentucky,2050,SSP3,0.02667914,d2,473607.0174,5379677377,11358.94778
KY,Kentucky,2050,SSP3,0.035565593,d3,473607.0174,7171573599,15142.45637
KY,Kentucky,2050,SSP3,0.044742644,d4,473607.0174,9022067042,19049.69038
KY,Kentucky,2050,SSP3,0.055015219,d5,473607.0174,11093465871,23423.35621
KY,Kentucky,2050,SSP3,0.06749114,d6,473607.0174,13609155280,28735.12169
KY,Kentucky,2050,SSP3,0.084287197,d7,473607.0174,16995972392,35886.2343
KY,Kentucky,2050,SSP3,0.109364236,d8,473607.0174,22052596383,46563.06932
KY,Kentucky,2050,SSP3,0.155988969,d9,473607.0174,31454174595,66414.08053
KY,Kentucky,2050,SSP3,0.407634064,d10,473607.0174,82196793157,173554.8464
LA,Louisiana,2050,SSP3,0.013466969,d1,457369.8189,3101382046,6780.906649
LA,Louisiana,2050,SSP3,0.024349804,d2,457369.8189,5607649721,12260.64661
LA,Louisiana,2050,SSP3,0.033065304,d3,457369.8189,7614789949,16649.08709
LA,Louisiana,2050,SSP3,0.042224515,d4,457369.8189,9724114813,21260.94554
LA,Louisiana,2050,SSP3,0.05259197,d5,457369.8189,12111692805,26481.18066
LA,Louisiana,2050,SSP3,0.065289081,d6,457369.8189,15035780036,32874.44736
LA,Louisiana,2050,SSP3,0.082526991,d7,457369.8189,19005592738,41554.10338
LA,Louisiana,2050,SSP3,0.108455552,d8,457369.8189,24976823056,54609.68787
LA,Louisiana,2050,SSP3,0.157028248,d9,457369.8189,36162895239,79067.0782
LA,Louisiana,2050,SSP3,0.423144852,d10,457369.8189,97448345432,213062.4746
MA,Massachusetts,2050,SSP3,0.014154239,d1,648764.6326,7591228057,11701.05101
MA,Massachusetts,2050,SSP3,0.025275491,d2,648764.6326,13555798827,20894.78702
MA,Massachusetts,2050,SSP3,0.034063156,d3,648764.6326,18268815832,28159.38927
MA,Massachusetts,2050,SSP3,0.043233597,d4,648764.6326,23187123981,35740.42544
MA,Massachusetts,2050,SSP3,0.053567649,d5,648764.6326,28729502167,44283.39759
MA,Massachusetts,2050,SSP3,0.066181167,d6,648764.6326,35494407842,54710.76267
MA,Massachusetts,2050,SSP3,0.083247289,d7,648764.6326,44647342461,68819.0142
MA,Massachusetts,2050,SSP3,0.108839945,d8,648764.6326,58373243817,89975.99574
MA,Massachusetts,2050,SSP3,0.156632598,d9,648764.6326,84005489278,129485.3096
MA,Massachusetts,2050,SSP3,0.416877296,d10,648764.6326,2.24E+11,344624.8508
MD,Maryland,2050,SSP3,0.017582085,d1,608694.5092,5918122448,9722.647992
MD,Maryland,2050,SSP3,0.029793314,d2,608694.5092,10028417015,16475.28746
MD,Maryland,2050,SSP3,0.038861523,d3,608694.5092,13080772367,21489.88067
MD,Maryland,2050,SSP3,0.048016594,d4,608694.5092,16162365431,26552.50735
MD,Maryland,2050,SSP3,0.058114694,d5,608694.5092,19561381662,32136.61593
MD,Maryland,2050,SSP3,0.070247207,d6,608694.5092,23645180457,38845.72655
MD,Maryland,2050,SSP3,0.086410413,d7,608694.5092,29085708827,47783.75423
MD,Maryland,2050,SSP3,0.110321433,d8,608694.5092,37134148145,61006.21508
MD,Maryland,2050,SSP3,0.154407333,d9,608694.5092,51973443622,85385.10343
MD,Maryland,2050,SSP3,0.388042868,d10,608694.5092,1.31E+11,214582.2985
ME,Maine,2050,SSP3,0.017533721,d1,119691.801,991290382.5,8282.024114
ME,Maine,2050,SSP3,0.029730476,d2,119691.801,1680848858,14043.14116
ME,Maine,2050,SSP3,0.038795453,d3,119691.801,2193348431,18324.96806
ME,Maine,2050,SSP3,0.047951392,d4,119691.801,2710990651,22649.7607
ME,Maine,2050,SSP3,0.058053455,d5,119691.801,3282123151,27421.45345
ME,Maine,2050,SSP3,0.07019334,d6,119691.801,3968466411,33155.70805
ME,Maine,2050,SSP3,0.086369707,d7,119691.801,4883017124,40796.58825
ME,Maine,2050,SSP3,0.110304511,d8,119691.801,6236200570,52102.15333
ME,Maine,2050,SSP3,0.154441031,d9,119691.801,8731512763,72949.96555
ME,Maine,2050,SSP3,0.388427541,d10,119691.801,21960226565,183473.1065
MI,Michigan,2050,SSP3,0.016238694,d1,904843.6251,7071604592,7815.278127
MI,Michigan,2050,SSP3,0.028039371,d2,904843.6251,12210547518,13494.64944
MI,Michigan,2050,SSP3,0.037010938,d3,904843.6251,16117473432,17812.44072
MI,Michigan,2050,SSP3,0.046183994,d4,904843.6251,20112143504,22227.20363
MI,Michigan,2050,SSP3,0.056386187,d5,904843.6251,24554980771,27137.26448
MI,Michigan,2050,SSP3,0.068717947,d6,904843.6251,29925199006,33072.23279
MI,Michigan,2050,SSP3,0.085242735,d7,904843.6251,37121391428,41025.20082
MI,Michigan,2050,SSP3,0.109813848,d8,904843.6251,47821586624,52850.66424
MI,Michigan,2050,SSP3,0.155321642,d9,904843.6251,67639259462,74752.42969
MI,Michigan,2050,SSP3,0.398936719,d10,904843.6251,1.74E+11,191998.286
MN,Minnesota,2050,SSP3,0.018002493,d1,564791.1452,5963883516,10559.44939
MN,Minnesota,2050,SSP3,0.030338645,d2,564791.1452,10050616036,17795.27905
MN,Minnesota,2050,SSP3,0.039434251,d3,564791.1452,13063817301,23130.35077
MN,Minnesota,2050,SSP3,0.048581131,d4,564791.1452,16094004668,28495.4975
MN,Minnesota,2050,SSP3,0.058644168,d5,564791.1452,19427697423,34398.02056
MN,Minnesota,2050,SSP3,0.070712029,d6,564791.1452,23425550237,41476.48283
MN,Minnesota,2050,SSP3,0.086760426,d7,564791.1452,28742078916,50889.74776
MN,Minnesota,2050,SSP3,0.110464648,d8,564791.1452,36594836801,64793.5739
MN,Minnesota,2050,SSP3,0.154112166,d9,564791.1452,51054429322,90395.23682
MN,Minnesota,2050,SSP3,0.384720713,d10,564791.1452,1.27E+11,225659.7961
MO,Missouri,2050,SSP3,0.016421328,d1,659279.6084,5126617255,7776.089522
MO,Missouri,2050,SSP3,0.028278922,d2,659279.6084,8828470479,13391.08683
MO,Missouri,2050,SSP3,0.03726451,d3,659279.6084,11633704653,17646.08598
MO,Missouri,2050,SSP3,0.046435916,d4,659279.6084,14496949833,21989.07663
MO,Missouri,2050,SSP3,0.056624728,d5,659279.6084,17677821648,26813.84563
MO,Missouri,2050,SSP3,0.068930113,d6,659279.6084,21519471914,32640.88808
MO,Missouri,2050,SSP3,0.085406257,d7,659279.6084,26663202318,40442.93495
MO,Missouri,2050,SSP3,0.109887699,d8,659279.6084,34306127603,52035.77839
MO,Missouri,2050,SSP3,0.155200142,d9,659279.6084,48452337467,73492.85015
MO,Missouri,2050,SSP3,0.397428724,d10,659279.6084,1.24E+11,188196.7973
MS,Mississippi,2050,SSP3,0.014530926,d1,304642.5797,1543048605,5065.111406
MS,Mississippi,2050,SSP3,0.025779493,d2,304642.5797,2737541346,8986.075908
MS,Mississippi,2050,SSP3,0.034604022,d3,304642.5797,3674623894,12062.08238
MS,Mississippi,2050,SSP3,0.0437782,d4,304642.5797,4648835900,15259.96761
MS,Mississippi,2050,SSP3,0.054091596,d5,304642.5797,5744022216,18854.95528
MS,Mississippi,2050,SSP3,0.066657127,d6,304642.5797,7078364231,23234.97995
MS,Mississippi,2050,SSP3,0.083627532,d7,304642.5797,8880462718,29150.43172
MS,Mississippi,2050,SSP3,0.109035868,d8,304642.5797,11578590657,38007.13174
MS,Mississippi,2050,SSP3,0.156407213,d9,304642.5797,16608984992,54519.57835
MS,Mississippi,2050,SSP3,0.41352427,d10,304642.5797,43912414667,144144.0481
MT,Montana,2050,SSP3,0.01732376,d1,109460.0305,781632748.6,7140.80514
MT,Montana,2050,SSP3,0.029457434,d2,109460.0305,1329093401,12142.27143
MT,Montana,2050,SSP3,0.038508174,d3,109460.0305,1737454795,15872.961
MT,Montana,2050,SSP3,0.047667704,d4,109460.0305,2150724698,19648.4935
MT,Montana,2050,SSP3,0.057786793,d5,109460.0305,2607289055,23819.55352
MT,Montana,2050,SSP3,0.069958518,d6,109460.0305,3156466536,28836.70433
MT,Montana,2050,SSP3,0.086191901,d7,109460.0305,3888902437,35528.05914
MT,Montana,2050,SSP3,0.11022994,d8,109460.0305,4973477523,45436.47119
MT,Montana,2050,SSP3,0.154586681,d9,109460.0305,6974814495,63720.19506
MT,Montana,2050,SSP3,0.390103651,d10,109460.0305,17601132142,160799.6276
NC,North Carolina,2050,SSP3,0.015212038,d1,1151009.781,7801027480,6777.550987
NC,North Carolina,2050,SSP3,0.02668542,d2,1151009.781,13684799811,11889.3862
NC,North Carolina,2050,SSP3,0.035572288,d3,1151009.781,18242157706,15848.82944
NC,North Carolina,2050,SSP3,0.044749343,d4,1151009.781,22948329111,19937.5622
NC,North Carolina,2050,SSP3,0.055021616,d5,1151009.781,28216149502,24514.25692
NC,North Carolina,2050,SSP3,0.067496895,d6,1151009.781,34613714003,30072.47598
NC,North Carolina,2050,SSP3,0.08429172,d7,1151009.781,43226425289,37555.21976
NC,North Carolina,2050,SSP3,0.109366437,d8,1151009.781,56085225430,48726.97551
NC,North Carolina,2050,SSP3,0.155985982,d9,1151009.781,79992630320,69497.785
NC,North Carolina,2050,SSP3,0.407593354,d10,1151009.781,2.09E+11,181598.5957
ND,North Dakota,2050,SSP3,0.017029731,d1,91596.45952,1066142660,11639.5619
ND,North Dakota,2050,SSP3,0.029074357,d2,91596.45952,1820193890,19871.88042
ND,North Dakota,2050,SSP3,0.038104593,d3,91596.45952,2385529880,26043.90926
ND,North Dakota,2050,SSP3,0.047268643,d4,91596.45952,2959243267,32307.39793
ND,North Dakota,2050,SSP3,0.057411082,d5,91596.45952,3594208487,39239.60059
ND,North Dakota,2050,SSP3,0.06962694,d6,91596.45952,4358979660,47588.95358
ND,North Dakota,2050,SSP3,0.085939839,d7,91596.45952,5380245206,58738.57171
ND,North Dakota,2050,SSP3,0.110122404,d8,91596.45952,6894189506,75266.98677
ND,North Dakota,2050,SSP3,0.154788855,d9,91596.45952,9690523101,105795.8261
ND,North Dakota,2050,SSP3,0.392468179,d10,91596.45952,24570386252,268246.0259
NE,Nebraska,2050,SSP3,0.018656293,d1,217005.3807,2275265154,10484.8329
NE,Nebraska,2050,SSP3,0.031183733,d2,217005.3807,3803073904,17525.25165
NE,Nebraska,2050,SSP3,0.040319552,d3,217005.3807,4917250800,22659.58008
NE,Nebraska,2050,SSP3,0.049451546,d4,217005.3807,6030961211,27791.75886
NE,Nebraska,2050,SSP3,0.059457966,d5,217005.3807,7251313975,33415.36488
NE,Nebraska,2050,SSP3,0.071423352,d6,217005.3807,8710576317,40139.90939
NE,Nebraska,2050,SSP3,0.087291814,d7,217005.3807,10645846021,49057.98183
NE,Nebraska,2050,SSP3,0.110674246,d8,217005.3807,13497496815,62198.90389
NE,Nebraska,2050,SSP3,0.15364555,d9,217005.3807,18738147281,86348.76806
NE,Nebraska,2050,SSP3,0.379627315,d10,217005.3807,46298200895,213350.4743
NH,New Hampshire,2050,SSP3,0.01919465,d1,133123.0161,1593537967,11970.41664
NH,New Hampshire,2050,SSP3,0.031877072,d2,133123.0161,2646431402,19879.59317
NH,New Hampshire,2050,SSP3,0.041043979,d3,133123.0161,3407467126,25596.37863
NH,New Hampshire,2050,SSP3,0.050161893,d4,133123.0161,4164435455,31282.61045
NH,New Hampshire,2050,SSP3,0.060119922,d5,133123.0161,4991150049,37492.76567
NH,New Hampshire,2050,SSP3,0.071999294,d6,133123.0161,5977374352,44901.13375
NH,New Hampshire,2050,SSP3,0.087718416,d7,133123.0161,7282374324,54704.09653
NH,New Hampshire,2050,SSP3,0.110835716,d8,133123.0161,9201570311,69120.80704
NH,New Hampshire,2050,SSP3,0.153254896,d9,133123.0161,12723206490,95574.80637
NH,New Hampshire,2050,SSP3,0.375495167,d10,133123.0161,31173572071,234171.1672
NJ,New Jersey,2050,SSP3,0.014834734,d1,734292.0125,6996433740,9528.13543
NJ,New Jersey,2050,SSP3,0.026184401,d2,734292.0125,12349222212,16817.86265
NJ,New Jersey,2050,SSP3,0.035037394,d3,734292.0125,16524516419,22504.01222
NJ,New Jersey,2050,SSP3,0.044213447,d4,734292.0125,20852173848,28397.65855
NJ,New Jersey,2050,SSP3,0.054509074,d5,734292.0125,25707850540,35010.3911
NJ,New Jersey,2050,SSP3,0.06703488,d6,734292.0125,31615335752,43055.53542
NJ,New Jersey,2050,SSP3,0.08392735,d7,734292.0125,39582249554,53905.32497
NJ,New Jersey,2050,SSP3,0.109186928,d8,734292.0125,51495301975,70129.18716
NJ,New Jersey,2050,SSP3,0.156221412,d9,734292.0125,73677947838,100338.757
NJ,New Jersey,2050,SSP3,0.410858699,d10,734292.0125,1.94E+11,263888.6094
NM,New Mexico,2050,SSP3,0.014686831,d1,233548.683,1616399022,6921.036768
NM,New Mexico,2050,SSP3,0.02598745,d2,233548.683,2860119298,12246.35164
NM,New Mexico,2050,SSP3,0.034826722,d3,233548.683,3832949354,16411.77892
NM,New Mexico,2050,SSP3,0.044001986,d4,233548.683,4842757921,20735.53941
NM,New Mexico,2050,SSP3,0.054306382,d5,233548.683,5976836172,25591.39317
NM,New Mexico,2050,SSP3,0.066851638,d6,233548.683,7357538349,31503.23202
NM,New Mexico,2050,SSP3,0.083782128,d7,233548.683,9220869349,39481.57287
NM,New Mexico,2050,SSP3,0.109114138,d8,233548.683,12008852420,51419.05432
NM,New Mexico,2050,SSP3,0.156312299,d9,233548.683,17203374050,73660.7624
NM,New Mexico,2050,SSP3,0.412152206,d10,233548.683,45360528958,194223.0132
NV,Nevada,2050,SSP3,0.017656338,d1,325875.0171,2864444780,8790.010371
NV,Nevada,2050,SSP3,0.029889745,d2,325875.0171,4849109936,14880.2752
NV,Nevada,2050,SSP3,0.038962886,d3,325875.0171,6321074925,19397.23696
NV,Nevada,2050,SSP3,0.048116592,d4,325875.0171,7806110234,23954.3071
NV,Nevada,2050,SSP3,0.058208579,d5,325875.0171,9443365903,28978.48994
NV,Nevada,2050,SSP3,0.070329748,d6,325875.0171,11409822326,35012.87834
NV,Nevada,2050,SSP3,0.086472729,d7,325875.0171,14028750308,43049.48086
NV,Nevada,2050,SSP3,0.110347232,d8,325875.0171,17901988093,54935.13512
NV,Nevada,2050,SSP3,0.154355492,d9,325875.0171,25041590349,76844.15508
NV,Nevada,2050,SSP3,0.387453301,d10,325875.0171,62857801282,192889.2919
NY,New York,2050,SSP3,0.011943487,d1,1720995.232,16136507451,9376.265055
NY,New York,2050,SSP3,0.022263805,d2,1720995.232,30079997178,17478.25713
NY,New York,2050,SSP3,0.0307921,d3,1720995.232,41602335320,24173.41696
NY,New York,2050,SSP3,0.039901927,d4,1720995.232,53910364898,31325.10997
NY,New York,2050,SSP3,0.050319636,d5,1720995.232,67985436852,39503.5591
NY,New York,2050,SSP3,0.063180065,d6,1720995.232,85360798702,49599.67182
NY,New York,2050,SSP3,0.080782967,d7,1720995.232,1.09E+11,63418.87512
NY,New York,2050,SSP3,0.107453986,d8,1720995.232,1.45E+11,84357.02688
NY,New York,2050,SSP3,0.15781887,d9,1720995.232,2.13E+11,123896.108
NY,New York,2050,SSP3,0.43787044,d10,1720995.232,5.92E+11,343751.3102
OH,Ohio,2050,SSP3,0.016216512,d1,1121410.767,9139636689,8150.123897
OH,Ohio,2050,SSP3,0.028010251,d2,1121410.767,15786595645,14077.44255
OH,Ohio,2050,SSP3,0.036980094,d3,1121410.767,20842004982,18585.52245
OH,Ohio,2050,SSP3,0.046153334,d4,1121410.767,26012049001,23195.82598
OH,Ohio,2050,SSP3,0.056357134,d5,1121410.767,31762917304,28324.07022
OH,Ohio,2050,SSP3,0.06869208,d6,1121410.767,38714900876,34523.38966
OH,Ohio,2050,SSP3,0.085222765,d7,1121410.767,48031605672,42831.41119
OH,Ohio,2050,SSP3,0.109804766,d8,1121410.767,61886037392,55185.87767
OH,Ohio,2050,SSP3,0.155336334,d9,1121410.767,87547658671,78069.21537
OH,Ohio,2050,SSP3,0.399120492,d10,1121410.767,2.25E+11,200590.6979
OK,Oklahoma,2050,SSP3,0.016109935,d1,431010.596,3496065707,8111.321946
OK,Oklahoma,2050,SSP3,0.02787026,d2,431010.596,6048209395,14032.62344
OK,Oklahoma,2050,SSP3,0.036831761,d3,431010.596,7992971824,18544.72233
OK,Oklahoma,2050,SSP3,0.04600582,d4,431010.596,9983862108,23163.84377
OK,Oklahoma,2050,SSP3,0.056217288,d5,431010.596,12199883655,28305.29868
OK,Oklahoma,2050,SSP3,0.068567497,d6,431010.596,14880039854,34523.60566
OK,Oklahoma,2050,SSP3,0.085126476,d7,431010.596,18473553957,42861.02042
OK,Oklahoma,2050,SSP3,0.109760792,d8,431010.596,23819521360,55264.35215
OK,Oklahoma,2050,SSP3,0.155406728,d9,431010.596,33725283952,78246.995
OK,Oklahoma,2050,SSP3,0.400005382,d10,431010.596,86806377459,201401.9568
OR,Oregon,2050,SSP3,0.016537035,d1,455414.0371,3929523666,8628.464093
OR,Oregon,2050,SSP3,0.0284305,d2,455414.0371,6755644080,14834.07082
OR,Oregon,2050,SSP3,0.037424819,d3,455414.0371,8892870576,19527.00148
OR,Oregon,2050,SSP3,0.046595042,d4,455414.0371,11071895311,24311.71288
OR,Oregon,2050,SSP3,0.056775244,d5,455414.0371,13490910853,29623.39707
OR,Oregon,2050,SSP3,0.069063797,d6,455414.0371,16410911920,36035.14732
OR,Oregon,2050,SSP3,0.085509034,d7,455414.0371,20318622582,44615.71433
OR,Oregon,2050,SSP3,0.109933654,d8,455414.0371,26122391053,57359.65281
OR,Oregon,2050,SSP3,0.155122685,d9,455414.0371,36860190590,80937.75683
OR,Oregon,2050,SSP3,0.396477978,d10,455414.0371,94210939128,206868.7644
PA,Pennsylvania,2050,SSP3,0.015835299,d1,1254217.261,11560000335,9216.904194
PA,Pennsylvania,2050,SSP3,0.027508911,d2,1254217.261,20081908172,16011.50677
PA,Pennsylvania,2050,SSP3,0.036448428,d3,1254217.261,26607886590,21214.73481
PA,Pennsylvania,2050,SSP3,0.045624161,d4,1254217.261,33306306150,26555.4519
PA,Pennsylvania,2050,SSP3,0.055854964,d5,1254217.261,40774942271,32510.27037
PA,Pennsylvania,2050,SSP3,0.068244109,d6,1254217.261,49819199684,39721.34751
PA,Pennsylvania,2050,SSP3,0.084875714,d7,1254217.261,61960515069,49401.74002
PA,Pennsylvania,2050,SSP3,0.109644801,d8,1254217.261,80042311569,63818.5377
PA,Pennsylvania,2050,SSP3,0.155586577,d9,1254217.261,1.14E+11,90558.85677
PA,Pennsylvania,2050,SSP3,0.402300514,d10,1254217.261,2.94E+11,234158.2116
RI,Rhode Island,2050,SSP3,0.015085958,d1,104596.1982,839730114.8,8028.304366
RI,Rhode Island,2050,SSP3,0.02651822,d2,104596.1982,1476084444,14112.21889
RI,Rhode Island,2050,SSP3,0.035393944,d3,104596.1982,1970134125,18835.61887
RI,Rhode Island,2050,SSP3,0.044570822,d4,104596.1982,2480946949,23719.28418
RI,Rhode Island,2050,SSP3,0.054851052,d5,104596.1982,3053175688,29190.12105
RI,Rhode Island,2050,SSP3,0.067343357,d6,104596.1982,3748535221,35838.15937
RI,Rhode Island,2050,SSP3,0.084170913,d7,104596.1982,4685207955,44793.29111
RI,Rhode Island,2050,SSP3,0.109307417,d8,104596.1982,6084381902,58170.20126
RI,Rhode Island,2050,SSP3,0.15606521,d9,104596.1982,8687062280,83053.32726
RI,Rhode Island,2050,SSP3,0.408679129,d10,104596.1982,22748318131,217487.0456
SC,South Carolina,2050,SSP3,0.015708823,d1,568697.8176,3075578089,5408.106017
SC,South Carolina,2050,SSP3,0.027342199,d2,568697.8176,5353237996,9413.150236
