GISJOIN,STATEFP20
G53000109504002063,53
G53000109504002064,53
G53000109504002065,53
G53000109504002066,53
G53000109504002067,53
G53000109504002068,53
G53000109504002069,53
G53000109504002070,53
G53000109504002071,53
G53000109504002072,53
G53000109504002073,53
G53000109504002074,53
G53000109504002075,53
G53000109504002076,53
G53000109504002077,53
G53000109504002078,53
G53000109504002079,53
G53000109505001000,53
G53000109505001001,53
G53000109505001002,53
G53000109505001003,53
G53000109505001004,53
G53000109505001005,53
G53000109505001006,53
G53000109505001007,53
G53000109505001008,53
G53000109505001009,53
G53000109505001010,53
G53000109505001011,53
G53000109505001012,53
G53000109505001013,53
G53000109505001014,53
G53000109505001015,53
G53000109505001016,53
G53000109505001017,53
G53000109505001018,53
G53000109505001019,53
G53000109505001020,53
G53000109505001021,53
G53000109505001022,53
G53000109505001023,53
G53000109505001024,53
G53000109505001025,53
G53000109505001026,53
G53000109505001027,53
G53000109505001028,53
G53000109505001029,53
G53000109505001030,53
G53000109505001031,53
G53000109505001032,53
G53000109505001033,53
G53000109505001034,53
G53000109505001035,53
G53000109505001036,53
G53000109505001037,53
G53000109505001038,53
G53000109505001039,53
G53000109505001040,53
G53000109505001041,53
G53000109505001042,53
G53000109505001043,53
G53000109505001044,53
G53000109505001045,53
G53000109505001046,53
G53000109505001047,53
G53000109505001048,53
G53000109505001049,53
G53000109505001050,53
G53000109505001051,53
G53000109505001052,53
G53000109505001053,53
G53000109505001054,53
G53000109505001055,53
G53000109505001056,53
G53000109505001057,53
G53000109505001058,53
G53000109505001059,53
G53000109505001060,53
G53000109505001061,53
G53000109505001062,53
G53000109505001063,53
G53000109505001064,53
G53000109505001065,53
G53000109505001066,53
G53000109505001067,53
G53000109505001068,53
G53000109505001069,53
G53000109505001070,53
G53000109505001071,53
G53000109505001072,53
G53000109505001073,53
G53000109505001074,53
G53000109505001075,53
G53000109505001076,53
G53000109505001077,53
G53000109505001078,53
G53000109505001079,53
G53000109505001080,53
G53000109505001081,53
G53000109505001082,53
G53000109505001083,53
G53000109505001084,53
G53000109505001085,53
G53000109505001086,53
G53000109505001087,53
G53000109505001088,53
G53000109505001089,53
G53000109505001090,53
G53000109505001091,53
G53000109505001092,53
G53000109505001093,53
G53000109505001094,53
G53000109505001095,53
G53000109505001096,53
G53000109505001097,53
G53000109505001098,53
G53000109505001099,53
G53000109505001100,53
G53000109505001101,53
G53000109505001102,53
G53000109505001103,53
G53000109505001104,53
G53000109505002000,53
G53000109505002001,53
G53000109505002002,53
G53000109505002003,53
G53000109505002004,53
G53000109505002005,53
G53000109505002006,53
G53000109505002007,53
G53000109505002008,53
G53000109505002009,53
G53000109505002010,53
G53000109505002011,53
G53000109505002012,53
G53000109505002013,53
G53000109505002014,53
G53000109505002015,53
G53000109505002016,53
G53000109505002017,53
G53000109505002018,53
G53000109505002019,53
G53000109505002020,53
G53000109505002021,53
G53000109505002022,53
G53000109505002023,53
G53000109505003000,53
G53000109505003001,53
G53000109505003002,53
G53000109505003003,53
G53000109505003004,53
G53000109505003005,53
G53000109505003006,53
G53000109505003007,53
G53000109505003008,53
G53000109505003009,53
G53000109505003010,53
G53000109505003011,53
G53000109505003012,53
G53000109505003013,53
G53000109505003014,53
G53000109505003015,53
G53000109505003016,53
G53000109505003017,53
G53000109505003018,53
G53000109505003019,53
G53000109505003020,53
G53000109505003021,53
G53000109505003022,53
G53000109505003023,53
G53000309601001000,53
G53000309601001001,53
G53000309601001002,53
G53000309601001003,53
G53000309601001004,53
G53000309601001005,53
G53000309601001006,53
G53000309601001007,53
G53000309601001008,53
G53000309601001009,53
G53000309601001010,53
G53000309601001011,53
G53000309601001012,53
G53000309601001013,53
G53000309601001014,53
G53000309601001015,53
G53000309601001016,53
G53000309601001017,53
G53000309601001018,53
G53000309601001019,53
G53000309601001020,53
G53000309601001021,53
G53000309601001022,53
G53000309601001023,53
G53000309601001024,53
G53000309601001025,53
G53000309601001026,53
G53000309601001027,53
G53000309601001028,53
G53000309601001029,53
G53000309601001030,53
G53000309601001031,53
G53000309601001032,53
G53000309601001033,53
G53000309601001034,53
G53000309601001035,53
G53000309601001036,53
G53000309601001037,53
G53000309601001038,53
G53000309601001039,53
G53000309601001040,53
G53000309601001041,53
G53000309601001042,53
G53000309601001043,53
G53000309601001044,53
G53000309601001045,53
G53000309601001046,53
G53000309601001047,53
G53000309601001048,53
G53000309601001049,53
G53000309601001050,53
G53000309601001051,53
G53000309601001052,53
G53000309601001053,53
G53000309601001054,53
G53000309601001055,53
G53000309601001056,53
G53000309601001057,53
G53000309601001058,53
G53000309601001059,53
G53000309601001060,53
G53000309601001061,53
G53000309601001062,53
G53000309601001063,53
G53000309601001064,53
G53000309601001065,53
G53000309601001066,53
G53000309601001067,53
G53000309601001068,53
G53000309601001069,53
G53000309601001070,53
G53000309601001071,53
G53000309601001072,53
G53000309601001073,53
G53000309601001074,53
G53000309601001075,53
G53000309601001076,53
G53000309601001077,53
G53000309601002000,53
G53000309601002001,53
G53000309601002002,53
G53000309601002003,53
G53000309601002004,53
G53000309601002005,53
G53000309601002006,53
G53000309601002007,53
G53000309601002008,53
G53000309601002009,53
G53000309601002010,53
G53000309601002011,53
G53000309601002012,53
G53000309601002013,53
G53000309601002014,53
G53000309601002015,53
G53000309601002016,53
G53000309601002017,53
G53000309601002018,53
G53000309601002019,53
G53000309601002020,53
G53000309601002021,53
G53000309601002022,53
G53000309601002023,53
G53000309601002024,53
G53000309601002025,53
G53000309601002026,53
G53000309601002027,53
G53000309601002028,53
G53000309601002029,53
G53000309601002030,53
G53000309601002031,53
G53000309601002032,53
G53000309601002033,53
G53000309601002034,53
G53000309601002035,53
G53000309601002036,53
G53000309601002037,53
G53000309601002038,53
G53000309601002039,53
G53000309601002040,53
G53000309601002041,53
G53000309601002042,53
G53000309601002043,53
G53000309601002044,53
G53000309601002045,53
G53000309601002046,53
G53000309601002047,53
G53000309601002048,53
G53000309601002049,53
G53000309601002050,53
G53000309601002051,53
G53000309601002052,53
G53000309601002053,53
G53000309601002054,53
G53000309601002055,53
G53000309601002056,53
G53000309601002057,53
G53000309601002058,53
G53000309601002059,53
G53000309601002060,53
G53000309601002061,53
G53000309601002062,53
G53000309601002063,53
G53000309601002064,53
G53000309601002065,53
G53000309601002066,53
G53000309601002067,53
G53000309601002068,53
G53000309601002069,53
G53000309601002070,53
G53000309601002071,53
G53000309601002072,53
G53000309601002073,53
G53000309601002074,53
G53000309601002075,53
G53000309601002076,53
G53000309601002077,53
G53000309601002078,53
G53000309601002079,53
G53000309601002080,53
G53000309601002081,53
G53000309601002082,53
G53000309601002083,53
G53000309601002084,53
G53000309601002085,53
G53000309601002086,53
G53000309601002087,53
G53000309601002088,53
G53000309601002089,53
G53000309601002090,53
G53000309601002091,53
G53000309601002092,53
G53000309601002093,53
G53000309601003000,53
G53000309601003001,53
G53000309601003002,53
G53000309601003003,53
G53000309601003004,53
G53000309601003005,53
G53000309601003006,53
G53000309601003007,53
G53000309601003008,53
G53000309601003009,53
G53000309601003010,53
G53000309601003011,53
G53000309601003012,53
G53000309601003013,53
G53000309601003014,53
G53000309601003015,53
G53000309601003016,53
G53000309601003017,53
G53000309601003018,53
G53000309601003019,53
G53000309601003020,53
G53000309601003021,53
G53000309601003022,53
G53000309601003023,53
G53000309601003024,53
G53000309601003025,53
G53000309601003026,53
G53000309601003027,53
G53000309601003028,53
G53000309601003029,53
G53000309601003030,53
G53000309601003031,53
G53000309601003032,53
G53000309601003033,53
G53000309601003034,53
G53000309601003035,53
G53000309601003036,53
G53000309601003037,53
G53000309601003038,53
G53000309601003039,53
G53000309601003040,53
G53000309601003041,53
G53000309601003042,53
G53000309601003043,53
G53000309601003044,53
G53000309602001000,53
G53000309602001001,53
G53000309602001002,53
G53000309602001003,53
G53000309602001004,53
G53000309602001005,53
G53000309602001006,53
G53000309602001007,53
G53000309602001008,53
G53000309602001009,53
G53000309602001010,53
G53000309602001011,53
G53000309602001012,53
G53000309602001013,53
G53000309602001014,53
G53000309602001015,53
G53000309602001016,53
G53000309602001017,53
G53000309602001018,53
G53000309602001019,53
G53000309602001020,53
G53000309602002000,53
G53000309602002001,53
G53000309602002002,53
G53000309602002003,53
G53000309602002004,53
G53000309602002005,53
G53000309602002006,53
G53000309602002007,53
G53000309602002008,53
G53000309602002009,53
G53000309602002010,53
G53000309602002011,53
G53000309602002012,53
G53000309602002013,53
G53000309602002014,53
G53000309602003000,53
G53000309602003001,53
G53000309602003002,53
G53000309602003003,53
G53000309602003004,53
G53000309602003005,53
G53000309602003006,53
G53000309602003007,53
G53000309602003008,53
G53000309602004000,53
G53000309602004001,53
G53000309602004002,53
G53000309602004003,53
G53000309602004004,53
G53000309602004005,53
G53000309602004006,53
G53000309602004007,53
G53000309602004008,53
G53000309602004009,53
G53000309602004010,53
G53000309602004011,53
G53000309602004012,53
G53000309602004013,53
G53000309602004014,53
G53000309602004015,53
G53000309602004016,53
G53000309602004017,53
G53000309602004018,53
G53000309602004019,53
G53000309602004020,53
G53000309602004021,53
G53000309602004022,53
G53000309602004023,53
G53000309602004024,53
G53000309602004025,53
G53000309602004026,53
G53000309602004027,53
G53000309602004028,53
G53000309602004029,53
G53000309602004030,53
G53000309602004031,53
G53000309602004032,53
G53000309602004033,53
G53000309602004034,53
G53000309602004035,53
G53000309602004036,53
G53000309602004037,53
G53000309602004038,53
G53000309602004039,53
G53000309602004040,53
G53000309602004041,53
G53000309602004042,53
G53000309602004043,53
G53000309602004044,53
G53000309602004045,53
G53000309602004046,53
G53000309602004047,53
G53000309602004048,53
G53000309602004049,53
G53000309603001000,53
G53000309603001001,53
G53000309603001002,53
G53000309603001003,53
G53000309603001004,53
G53000309603001005,53
G53000309603001006,53
G53000309603001007,53
G53000309603001008,53
G53000309603001009,53
G53000309603001010,53
G53000309603001011,53
G53000309603001012,53
G53000309603001013,53
G53000309603001014,53
G53000309603001015,53
G53000309603001016,53
G53000309603001017,53
G53000309603001018,53
G53000309603001019,53
G53000309603001020,53
G53000309603001021,53
G53000309603001022,53
G53000309603001023,53
G53000309603001024,53
G53000309603001025,53
G53000309603001026,53
G53000309603001027,53
G53000309603001028,53
G53000309603001029,53
G53000309603001030,53
G53000309603001031,53
G53000309603001032,53
G53000309603001033,53
G53000309603001034,53
G53000309603001035,53
G53000309603001036,53
G53000309603001037,53
G53000309603001038,53
G53000309603001039,53
G53000309603001040,53
G53000309603001041,53
G53000309603001042,53
G53000309603002000,53
G53000309603002001,53
G53000309603002002,53
G53000309603002003,53
G53000309603002004,53
G53000309603002005,53
G53000309603002006,53
G53000309603002007,53
G53000309603002008,53
G53000309603002009,53
G53000309603002010,53
G53000309603003000,53
G53000309603003001,53
G53000309603003002,53
G53000309603003003,53
G53000309603003004,53
G53000309603003005,53
G53000309603003006,53
G53000309603003007,53
G53000309603003008,53
G53000309603003009,53
G53000309603003010,53
G53000309603003011,53
G53000309603003012,53
G53000309603003013,53
G53000309603003014,53
G53000309603003015,53
G53000309603003016,53
G53000309603003017,53
G53000309603003018,53
G53000309603003019,53
G53000309603003020,53
G53000309603003021,53
G53000309603003022,53
G53000309603003023,53
G53000309603003024,53
G53000309603003025,53
G53000309603003026,53
G53000309603003027,53
